Timestamp,CPU-Usage-Percentage,Memory-Usage-Percentage,Disk-Usage-Percentage
2025-07-21 02:35:00,65.7171231234662,76.0251917680034,61.1035775736074
2025-07-21 02:36:00,78.673300577738,82.5812357253636,58.7538284047648
2025-07-21 02:37:00,71.7669057431838,88.3736148601523,60.310638359198
2025-07-21 02:38:00,63.4922980174167,80.264329610766,56.9280741386228
2025-07-21 02:39:00,72.7804152700878,77.3051697196959,59.2127152365514
2025-07-21 02:40:00,64.6708242392297,79.5201248513804,61.6787260388898
2025-07-21 02:41:00,73.5239910648292,85.7842454851151,60.3337748982776
2025-07-21 02:42:00,75.4236281128912,77.7324100954046,58.1172895972596
2025-07-21 02:43:00,65.5670643090989,77.1495214628595,60.5628078464915
2025-07-21 02:44:00,74.5249227084687,78.4438317305477,62.0465100593256
2025-07-21 02:45:00,71.8072504758968,76.588499461108,53.7646247780057
2025-07-21 02:46:00,73.8866853492121,80.9179931856945,63.4026837112809
2025-07-21 02:47:00,79.2911205835674,86.9500120585211,58.9269543407227
2025-07-21 02:48:00,68.6087162810338,81.7660883331629,61.2216887534034
2025-07-21 02:49:00,66.0932051292279,79.485315514394,63.5457027546075
2025-07-21 02:50:00,65.4382687946248,79.3469266639505,55.8469258892261
2025-07-21 02:51:00,65.8284685871666,74.2793334398759,57.8408503300486
2025-07-21 02:52:00,69.5414129607242,84.0809423360073,59.1099944149711
2025-07-21 02:53:00,71.6498038267392,80.2520416248306,57.6300874208454
2025-07-21 02:54:00,71.3423400392873,79.8548377073956,65.1911050750562
2025-07-21 02:55:00,74.1073628926359,93.3610335919055,57.4201659343382
2025-07-21 02:56:00,70.0467342699624,81.7939392849558,58.3272679317304
2025-07-21 02:57:00,77.2573901350533,77.6005656324637,60.6097403445645
2025-07-21 02:58:00,68.672146688502,78.9095790738612,56.3920283733357
2025-07-21 02:59:00,83.5997035248732,85.2145490758482,58.8125770953729
2025-07-21 03:00:00,73.128336738825,81.0780816421511,60.9523597837505
2025-07-21 03:01:00,65.7130699098437,74.8745987702362,59.0010380174942
2025-07-21 03:02:00,64.6409683643862,84.3058140858731,59.7183163748641
2025-07-21 03:03:00,72.4020818254827,77.9559868240218,58.4085769124105
2025-07-21 03:04:00,68.8644108839436,88.119896534141,55.4504973426487
2025-07-21 03:05:00,73.5414491179162,84.9435178056069,60.9552618498363
2025-07-21 03:06:00,72.3250741655049,78.8291364457898,65.2510945624875
2025-07-21 03:07:00,69.5798993893716,85.7360669709334,60.036552876569
2025-07-21 03:08:00,65.6929529174527,80.8754808250839,60.6514328543409
2025-07-21 03:09:00,62.3332838885645,84.0056913751514,62.0473416026819
2025-07-21 03:10:00,67.6532661824173,82.522547453235,56.1539554912774
2025-07-21 03:11:00,74.1438799226327,77.1856917918245,65.0615059580606
2025-07-21 03:12:00,70.9061255816992,77.9829052447623,60.5522053429511
2025-07-21 03:13:00,63.5784617767377,84.6614192727453,64.8312892540332
2025-07-21 03:14:00,70.6422891784956,79.1854328155114,57.7263625298413
2025-07-21 03:15:00,71.6699327398585,78.8913867078416,65.3686343814116
2025-07-21 03:16:00,65.2887548812414,76.6654266129896,62.2281471695201
2025-07-21 03:17:00,70.4391014305851,82.15874130739,61.5492788911762
2025-07-21 03:18:00,69.9216938100841,88.6913664888753,60.5789567690108
2025-07-21 03:19:00,63.8737165569638,76.1465525959498,59.117270161149
2025-07-21 03:20:00,71.3331693921077,80.4874773313796,63.4496725055437
2025-07-21 03:21:00,72.3015698587598,86.0118970396075,60.2536286851837
2025-07-21 03:22:00,74.8640717193063,80.0153669928593,53.9150627237152
2025-07-21 03:23:00,74.6667513987994,82.1128423885266,56.4476876610873
2025-07-21 03:24:00,62.4560811822287,76.0217112354219,59.2239387507598
2025-07-21 03:25:00,64.5997550140224,81.9509540867848,60.692957020696
2025-07-21 03:26:00,71.8062782796004,79.4541020134643,59.5739351811527
2025-07-21 03:27:00,71.7400273664913,84.109068390673,63.3806115733578
2025-07-21 03:28:00,71.6841102198101,84.8776809540012,53.8496516706441
2025-07-21 03:29:00,88.3080866646168,90.4469018200811,60.1122402132966
2025-07-21 03:30:00,71.8322273421379,82.3662158853023,54.2053205867292
2025-07-21 03:31:00,74.5867417971617,81.30843321939,61.9154414185387
2025-07-21 03:32:00,73.6078596956156,80.7388822361868,59.3292408160572
2025-07-21 03:33:00,72.0215483025748,78.5033128594544,60.8470272647543
2025-07-21 03:34:00,67.1127964556894,81.223086048663,56.9713986778611
2025-07-21 03:35:00,72.4063546249132,78.6392611521862,63.3755643024555
2025-07-21 03:36:00,64.6675694161668,80.4449742309815,62.6357391551281
2025-07-21 03:37:00,67.2656166224859,84.9903354687781,61.2338694610977
2025-07-21 03:38:00,65.938739528834,75.6411456953122,59.0666340154029
2025-07-21 03:39:00,68.688615429697,84.1727607330264,61.1659867668072
2025-07-21 03:40:00,79.7640714569448,84.8262015739665,57.276248503897
2025-07-21 03:41:00,58.7638397144932,79.0285307881148,61.9333888695461
2025-07-21 03:42:00,71.4387137467886,70.955022267243,64.2842469479438
2025-07-21 03:43:00,59.8489476835125,76.9513689668183,62.5160073597578
2025-07-21 03:44:00,65.4558563080564,84.509433055358,57.0830311362457
2025-07-21 03:45:00,73.1611389601754,79.1673684010302,60.3230472769322
2025-07-21 03:46:00,67.9365456990505,75.1976103620914,55.3256239032485
2025-07-21 03:47:00,62.1230783419072,77.1102962472341,60.8877716773783
2025-07-21 03:48:00,63.8298451829782,82.4250559255369,60.4872648150136
2025-07-21 03:49:00,70.6968268709697,81.1812985792253,53.4901636901689
2025-07-21 03:50:00,63.5374004525138,77.9690384551653,55.5777263386294
2025-07-21 03:51:00,68.1598514784057,77.3864913730718,58.1764361532673
2025-07-21 03:52:00,67.1916805884941,77.2144038853636,58.0853612215692
2025-07-21 03:53:00,63.5900291100317,75.0180742718243,55.3209128097638
2025-07-21 03:54:00,77.4499161722777,85.0941332416451,60.0770014299402
2025-07-21 03:55:00,69.7799201069367,77.2669070089413,59.6245291586038
2025-07-21 03:56:00,56.3627148524798,83.347030384925,58.2466685326537
2025-07-21 03:57:00,67.2967849537061,84.4845231275958,56.5207966261446
2025-07-21 03:58:00,62.9296588903399,82.3120266242686,61.8923184506437
2025-07-21 03:59:00,70.3728375521781,76.5104937790369,63.6697782986639
2025-07-21 04:00:00,62.0181584213697,79.7687617703685,57.2095695863048
2025-07-21 04:01:00,65.2751926059113,77.9726063388224,56.7797908529508
2025-07-21 04:02:00,68.2399554159657,74.3688163488995,60.0452960032571
2025-07-21 04:03:00,69.9079809014734,79.1939904139683,57.4523135043
2025-07-21 04:04:00,59.4399608494139,73.0920249807115,58.0622893595746
2025-07-21 04:05:00,63.6292371951818,82.4692409145484,60.6528739133029
2025-07-21 04:06:00,62.7853904825579,75.7691088363816,52.6586374169324
2025-07-21 04:07:00,61.7499284991465,78.3399939537236,62.2937651952297
2025-07-21 04:08:00,73.6983983780567,78.5750140483965,58.5084172985384
2025-07-21 04:09:00,66.7486942134653,76.3114872109573,57.0067824525336
2025-07-21 04:10:00,58.2701415569945,79.5978716472365,57.9238179802256
2025-07-21 04:11:00,69.0127752859635,75.2542235184141,58.0284432486248
2025-07-21 04:12:00,74.8812908163116,80.5405290773279,52.8965660334147
2025-07-21 04:13:00,69.2780321212723,71.5716907135796,62.5233832885319
2025-07-21 04:14:00,56.3622154716487,77.360172963576,58.1103319972848
2025-07-21 04:15:00,61.3794298444058,84.5081994687245,59.2625397942545
2025-07-21 04:16:00,69.9748783541348,72.647778662601,60.7347568477894
2025-07-21 04:17:00,59.9398973774785,73.83354436606,54.7625941958432
2025-07-21 04:18:00,65.5334759844403,78.4943839611084,59.1918753116754
2025-07-21 04:19:00,67.0219077687783,77.0501243510684,56.9133225611808
2025-07-21 04:20:00,58.3466809356789,77.6261870372516,60.2007567568393
2025-07-21 04:21:00,62.5145521876919,78.0711178325913,51.2223773949458
2025-07-21 04:22:00,46.4349507063378,78.5427997009248,57.2498129015039
2025-07-21 04:23:00,57.3467334169986,80.3311082280494,55.6810952405381
2025-07-21 04:24:00,61.031504007356,77.4188378039286,58.7282371066764
2025-07-21 04:25:00,55.8794041944795,74.7006550066172,58.7829059302059
2025-07-21 04:26:00,70.1026675682333,78.2409799483054,55.1906593317256
2025-07-21 04:27:00,54.6105242405655,83.03409849316,55.1172221175947
2025-07-21 04:28:00,59.3799715766746,74.7868165767983,56.8614018977145
2025-07-21 04:29:00,62.0512163610559,71.3009195421788,54.4425778095962
2025-07-21 04:30:00,68.419569880927,79.5079583008788,59.5970188982219
2025-07-21 04:31:00,53.8479671730983,74.4776328524049,55.9014710416562
2025-07-21 04:32:00,66.6555698745447,66.1469336695682,48.225619046625
2025-07-21 04:33:00,60.7018025759106,78.1046948891434,55.7590795870721
2025-07-21 04:34:00,55.5524075466352,72.4500433463232,53.7043521380931
2025-07-21 04:35:00,62.5782235997862,74.1045321342077,51.8620746297738
2025-07-21 04:36:00,61.0692166686331,75.6688667827866,52.9790261489209
2025-07-21 04:37:00,56.8775170606781,74.9762052389866,56.9544258976563
2025-07-21 04:38:00,60.0307812946653,76.9242656261441,60.5465127746498
2025-07-21 04:39:00,57.5568734655967,72.2157654843243,57.4340339048968
2025-07-21 04:40:00,59.8512150168524,75.8803976086574,54.6083659322182
2025-07-21 04:41:00,62.3929999809382,72.6590721396641,57.7284947882898
2025-07-21 04:42:00,66.8096958122219,76.5208164112134,54.9159329798414
2025-07-21 04:43:00,52.4863616049943,75.8944015576935,54.1413452588868
2025-07-21 04:44:00,69.1350111330511,69.5575858094459,52.6935267485576
2025-07-21 04:45:00,48.5024038726491,77.5087403782079,50.832127869832
2025-07-21 04:46:00,57.2955252193835,70.8855022381403,54.8483791118421
2025-07-21 04:47:00,60.7862696349631,76.1252147059292,56.4223883372738
2025-07-21 04:48:00,59.0385169074494,74.2248542994548,55.5879815128801
2025-07-21 04:49:00,54.3075910722252,79.9702660436215,54.5591287732673
2025-07-21 04:50:00,56.166681838745,71.584609241978,52.8985261814201
2025-07-21 04:51:00,54.5271824344508,70.9412742206905,57.4888009443032
2025-07-21 04:52:00,53.8289633194014,72.1200685347529,51.6405332748677
2025-07-21 04:53:00,60.8061200444669,70.8433816860152,57.847453594651
2025-07-21 04:54:00,58.124248480276,75.1133816414021,52.4397392933701
2025-07-21 04:55:00,52.6544402741014,65.3050552887457,53.1156903714091
2025-07-21 04:56:00,60.3955773041624,67.4114333858564,50.898837070485
2025-07-21 04:57:00,57.2114545458615,67.2100096080022,53.7207792065026
2025-07-21 04:58:00,59.5154528414964,75.1367140883176,58.0763181245345
2025-07-21 04:59:00,58.3742950984392,78.0314151939862,56.6222678949389
2025-07-21 05:00:00,50.8550249453896,70.6238697925168,57.9352663360841
2025-07-21 05:01:00,51.9718016021192,70.2183231981982,56.4906632388365
2025-07-21 05:02:00,58.2807566330064,71.0250121684906,51.5370867168723
2025-07-21 05:03:00,57.3666141349556,75.2427717489583,53.7792199296134
2025-07-21 05:04:00,53.979638913756,66.7355742745111,52.3541182405065
2025-07-21 05:05:00,54.4390953135949,71.2474759734176,58.6092108444675
2025-07-21 05:06:00,60.0080394711285,74.0431005139207,50.9495390581165
2025-07-21 05:07:00,50.4280774491151,71.9943051641778,57.1430711992654
2025-07-21 05:08:00,55.8866213095225,70.595193846621,57.0625730782171
2025-07-21 05:09:00,51.9043696420794,73.6873229731011,59.7939715732312
2025-07-21 05:10:00,51.5901418360849,58.7158249517059,52.9971228395185
2025-07-21 05:11:00,57.9346815396231,72.0852272423595,56.2838989053029
2025-07-21 05:12:00,56.3291810372142,66.6017634623397,60.9123219403745
2025-07-21 05:13:00,56.0300202477606,61.7392553466347,52.1345656584514
2025-07-21 05:14:00,58.2493278904499,70.9497107456632,49.3021905422957
2025-07-21 05:15:00,51.5855221791165,74.2420528279536,48.1868042219276
2025-07-21 05:16:00,54.6479626589522,68.0395600320297,55.8842020207431
2025-07-21 05:17:00,49.4437030187616,72.2422171677421,48.0155616430672
2025-07-21 05:18:00,52.3718702488012,74.7206386895273,52.4667223366392
2025-07-21 05:19:00,49.8555061659456,73.3714443284144,54.8140133737116
2025-07-21 05:20:00,50.7455841247337,74.5113720951101,53.9757280437464
2025-07-21 05:21:00,52.9899909041977,70.7592304822963,54.6144031848902
2025-07-21 05:22:00,45.6759412175474,67.9311532003051,53.9225511119741
2025-07-21 05:23:00,59.9810760705801,61.0597576582909,57.0096440039911
2025-07-21 05:24:00,44.2404229237499,66.3210899349792,50.2332208015331
2025-07-21 05:25:00,42.9502309211895,63.7696018310429,50.9760725796671
2025-07-21 05:26:00,54.5617055091825,75.6631494088904,50.6057387114149
2025-07-21 05:27:00,52.4787738109324,66.1121803110158,55.3307288826271
2025-07-21 05:28:00,51.3897197597708,67.1444552323668,55.4575693233552
2025-07-21 05:29:00,51.1588788286691,68.6930701368381,54.0260597187381
2025-07-21 05:30:00,47.7033374888411,66.4966240208736,56.138671451695
2025-07-21 05:31:00,43.0251282642041,72.9371097983674,48.9696774384153
2025-07-21 05:32:00,47.6366796589587,63.5006182428333,57.4208912906501
2025-07-21 05:33:00,43.6175523581166,66.6035870980671,56.9041695036958
2025-07-21 05:34:00,51.6241302974047,62.6888609663073,54.4563765351759
2025-07-21 05:35:00,45.7579015106324,60.2118966783237,57.5097928656942
2025-07-21 05:36:00,42.1098647405702,62.8778241194007,47.1092472851443
2025-07-21 05:37:00,44.374108824251,65.0093503890392,50.420334935384
2025-07-21 05:38:00,47.7889271326745,63.272582120573,49.7021795717196
2025-07-21 05:39:00,42.6484430007446,62.0521099236809,53.9867932261935
2025-07-21 05:40:00,41.0983433521758,59.0282492542068,48.5860595578629
2025-07-21 05:41:00,46.1698642332799,64.1525576044766,53.9229615066192
2025-07-21 05:42:00,45.9178668067505,58.2973078046806,55.6759530823925
2025-07-21 05:43:00,41.8995664570327,67.1873842995728,53.5637028115481
2025-07-21 05:44:00,41.8200015007104,64.3076654753838,52.2429840805852
2025-07-21 05:45:00,45.0760354533897,57.978234513208,48.3416418994983
2025-07-21 05:46:00,36.4156585946678,62.4019394487924,48.6781405356754
2025-07-21 05:47:00,36.3587775411544,60.4602997641069,54.8808888535691
2025-07-21 05:48:00,39.5436327917674,64.5756006403631,53.3833316443925
2025-07-21 05:49:00,41.8081368170475,68.4905223900526,50.8413989670696
2025-07-21 05:50:00,44.1692101104198,55.457702754148,49.6178287901789
2025-07-21 05:51:00,49.7305539565831,63.2480362311466,44.7071673379443
2025-07-21 05:52:00,46.3809923283339,61.9768205148382,47.4850074813879
2025-07-21 05:53:00,41.0317635362286,65.1320255409435,56.3447426567677
2025-07-21 05:54:00,41.4749976477749,63.1286723044763,46.681992849422
2025-07-21 05:55:00,36.295934797771,59.0971493092403,51.0046333373166
2025-07-21 05:56:00,40.9544192211131,60.6578853024947,53.3713268866106
2025-07-21 05:57:00,39.3420152546355,58.5790188722769,46.4970014790719
2025-07-21 05:58:00,42.137164994809,65.8961322386956,50.7286554887161
2025-07-21 05:59:00,36.1256413471896,61.506305082433,52.9010119675157
2025-07-21 06:00:00,42.5967325712059,68.854762743012,50.0374979657218
2025-07-21 06:01:00,47.4018985000617,60.8362982569963,58.5179438120166
2025-07-21 06:02:00,38.9326270645972,58.0742692480569,44.8196781589926
2025-07-21 06:03:00,41.2232501612585,54.6820201300579,52.9144161065729
2025-07-21 06:04:00,42.4037350574805,53.3533402498151,49.1325998207856
2025-07-21 06:05:00,36.6853160196107,54.0584295917824,51.8795665908567
2025-07-21 06:06:00,39.5503837217638,61.2926208125204,50.8005618926683
2025-07-21 06:07:00,38.2315058178633,62.0882348577782,47.1900460133214
2025-07-21 06:08:00,38.3956862804204,53.5578854947668,49.9894244399368
2025-07-21 06:09:00,33.7811782088873,63.2922213417476,43.6417046885267
2025-07-21 06:10:00,37.507878588865,57.6093631605353,50.9381850742376
2025-07-21 06:11:00,39.6146188806205,59.9584514419822,49.9360178727693
2025-07-21 06:12:00,44.1198641409456,65.6499799143353,50.8706958732528
2025-07-21 06:13:00,41.4002577173888,62.6184318769929,52.0423228375824
2025-07-21 06:14:00,47.1098319854033,57.7871016513848,49.8841660865777
2025-07-21 06:15:00,32.2474764189582,55.1267905872712,49.1390063371943
2025-07-21 06:16:00,40.1864101548014,49.914831931037,45.9650639804155
2025-07-21 06:17:00,36.4824276948034,55.4762262782159,46.3852435977567
